原始样本索引,标签ID,类别名称
16450,16,talk.politics.guns
16451,16,talk.politics.guns
16452,16,talk.politics.guns
16453,16,talk.politics.guns
16454,16,talk.politics.guns
16455,16,talk.politics.guns
16456,16,talk.politics.guns
16457,16,talk.politics.guns
16458,16,talk.politics.guns
16459,16,talk.politics.guns
16460,16,talk.politics.guns
16461,16,talk.politics.guns
16462,16,talk.politics.guns
16463,16,talk.politics.guns
16464,16,talk.politics.guns
16465,16,talk.politics.guns
16466,16,talk.politics.guns
16467,16,talk.politics.guns
16468,16,talk.politics.guns
16469,16,talk.politics.guns
16470,16,talk.politics.guns
16471,16,talk.politics.guns
16472,16,talk.politics.guns
16473,16,talk.politics.guns
16474,16,talk.politics.guns
16475,16,talk.politics.guns
16476,16,talk.politics.guns
16477,16,talk.politics.guns
16478,16,talk.politics.guns
16479,16,talk.politics.guns
16480,16,talk.politics.guns
16481,16,talk.politics.guns
16482,16,talk.politics.guns
16483,16,talk.politics.guns
16484,16,talk.politics.guns
16485,16,talk.politics.guns
16486,16,talk.politics.guns
16487,16,talk.politics.guns
16488,16,talk.politics.guns
16489,16,talk.politics.guns
16490,16,talk.politics.guns
16491,16,talk.politics.guns
16492,16,talk.politics.guns
16493,16,talk.politics.guns
16494,16,talk.politics.guns
16495,16,talk.politics.guns
16496,16,talk.politics.guns
16497,16,talk.politics.guns
16498,16,talk.politics.guns
16499,16,talk.politics.guns
16500,16,talk.politics.guns
16501,16,talk.politics.guns
16502,16,talk.politics.guns
16503,16,talk.politics.guns
16504,16,talk.politics.guns
16505,16,talk.politics.guns
16506,16,talk.politics.guns
16507,16,talk.politics.guns
16508,16,talk.politics.guns
16509,16,talk.politics.guns
16510,16,talk.politics.guns
16511,16,talk.politics.guns
16512,16,talk.politics.guns
16513,16,talk.politics.guns
16514,16,talk.politics.guns
16515,16,talk.politics.guns
16516,16,talk.politics.guns
16517,16,talk.politics.guns
16518,16,talk.politics.guns
16519,16,talk.politics.guns
16520,16,talk.politics.guns
16521,16,talk.politics.guns
16522,16,talk.politics.guns
16523,16,talk.politics.guns
16524,16,talk.politics.guns
16525,16,talk.politics.guns
16526,16,talk.politics.guns
16527,16,talk.politics.guns
16528,16,talk.politics.guns
16529,16,talk.politics.guns
16530,16,talk.politics.guns
16531,16,talk.politics.guns
16532,16,talk.politics.guns
16533,16,talk.politics.guns
16534,16,talk.politics.guns
16535,16,talk.politics.guns
16536,16,talk.politics.guns
16537,16,talk.politics.guns
16538,16,talk.politics.guns
16539,16,talk.politics.guns
16540,16,talk.politics.guns
16541,16,talk.politics.guns
16542,16,talk.politics.guns
16543,16,talk.politics.guns
16544,16,talk.politics.guns
16545,16,talk.politics.guns
16546,16,talk.politics.guns
16547,16,talk.politics.guns
16548,16,talk.politics.guns
16549,16,talk.politics.guns
16550,16,talk.politics.guns
16551,16,talk.politics.guns
16552,16,talk.politics.guns
16553,16,talk.politics.guns
16554,16,talk.politics.guns
16555,16,talk.politics.guns
16556,16,talk.politics.guns
16557,16,talk.politics.guns
16558,16,talk.politics.guns
16559,16,talk.politics.guns
16560,16,talk.politics.guns
16561,16,talk.politics.guns
16562,16,talk.politics.guns
16563,16,talk.politics.guns
16564,16,talk.politics.guns
16565,16,talk.politics.guns
16566,16,talk.politics.guns
16567,16,talk.politics.guns
16568,16,talk.politics.guns
16569,16,talk.politics.guns
16570,16,talk.politics.guns
16571,16,talk.politics.guns
16572,16,talk.politics.guns
16573,16,talk.politics.guns
16574,16,talk.politics.guns
16575,16,talk.politics.guns
16576,16,talk.politics.guns
16577,16,talk.politics.guns
16578,16,talk.politics.guns
16579,16,talk.politics.guns
16580,16,talk.politics.guns
16581,16,talk.politics.guns
16582,16,talk.politics.guns
16583,16,talk.politics.guns
16584,16,talk.politics.guns
16585,16,talk.politics.guns
16586,16,talk.politics.guns
16587,16,talk.politics.guns
16588,16,talk.politics.guns
16589,16,talk.politics.guns
16590,16,talk.politics.guns
16591,16,talk.politics.guns
16592,16,talk.politics.guns
16593,16,talk.politics.guns
16594,16,talk.politics.guns
16595,16,talk.politics.guns
16596,16,talk.politics.guns
16597,16,talk.politics.guns
16598,16,talk.politics.guns
16599,16,talk.politics.guns
16600,16,talk.politics.guns
16601,16,talk.politics.guns
16602,16,talk.politics.guns
16603,16,talk.politics.guns
16604,16,talk.politics.guns
16605,16,talk.politics.guns
16606,16,talk.politics.guns
16607,16,talk.politics.guns
16608,16,talk.politics.guns
16609,16,talk.politics.guns
16610,16,talk.politics.guns
16611,16,talk.politics.guns
16612,16,talk.politics.guns
16613,16,talk.politics.guns
16614,16,talk.politics.guns
16615,16,talk.politics.guns
16616,16,talk.politics.guns
16617,16,talk.politics.guns
16618,16,talk.politics.guns
16619,16,talk.politics.guns
16620,16,talk.politics.guns
16621,16,talk.politics.guns
16622,16,talk.politics.guns
16623,16,talk.politics.guns
16624,16,talk.politics.guns
16625,16,talk.politics.guns
16626,16,talk.politics.guns
16627,16,talk.politics.guns
16628,16,talk.politics.guns
16629,16,talk.politics.guns
16630,16,talk.politics.guns
16631,16,talk.politics.guns
16632,16,talk.politics.guns
16633,16,talk.politics.guns
16634,16,talk.politics.guns
16635,16,talk.politics.guns
16636,16,talk.politics.guns
16637,16,talk.politics.guns
16638,16,talk.politics.guns
16639,16,talk.politics.guns
16640,16,talk.politics.guns
16641,16,talk.politics.guns
16642,16,talk.politics.guns
16643,16,talk.politics.guns
16644,16,talk.politics.guns
16645,16,talk.politics.guns
16646,16,talk.politics.guns
16647,16,talk.politics.guns
16648,16,talk.politics.guns
16649,16,talk.politics.guns
16650,16,talk.politics.guns
16651,16,talk.politics.guns
16652,16,talk.politics.guns
16653,16,talk.politics.guns
16654,16,talk.politics.guns
16655,16,talk.politics.guns
16656,16,talk.politics.guns
16657,16,talk.politics.guns
16658,16,talk.politics.guns
16659,16,talk.politics.guns
16660,16,talk.politics.guns
16661,16,talk.politics.guns
16662,16,talk.politics.guns
16663,16,talk.politics.guns
16664,16,talk.politics.guns
16665,16,talk.politics.guns
16666,16,talk.politics.guns
16667,16,talk.politics.guns
16668,16,talk.politics.guns
16669,16,talk.politics.guns
16670,16,talk.politics.guns
16671,16,talk.politics.guns
16672,16,talk.politics.guns
16673,16,talk.politics.guns
16674,16,talk.politics.guns
16675,16,talk.politics.guns
16676,16,talk.politics.guns
16677,16,talk.politics.guns
16678,16,talk.politics.guns
16679,16,talk.politics.guns
16680,16,talk.politics.guns
16681,16,talk.politics.guns
16682,16,talk.politics.guns
16683,16,talk.politics.guns
16684,16,talk.politics.guns
16685,16,talk.politics.guns
16686,16,talk.politics.guns
16687,16,talk.politics.guns
16688,16,talk.politics.guns
16689,16,talk.politics.guns
16690,16,talk.politics.guns
16691,16,talk.politics.guns
16692,16,talk.politics.guns
16693,16,talk.politics.guns
16694,16,talk.politics.guns
16695,16,talk.politics.guns
16696,16,talk.politics.guns
16697,16,talk.politics.guns
16698,16,talk.politics.guns
16699,16,talk.politics.guns
16700,16,talk.politics.guns
16701,16,talk.politics.guns
16702,16,talk.politics.guns
16703,16,talk.politics.guns
16704,16,talk.politics.guns
16705,16,talk.politics.guns
16706,16,talk.politics.guns
16707,16,talk.politics.guns
16708,16,talk.politics.guns
16709,16,talk.politics.guns
16710,16,talk.politics.guns
16711,16,talk.politics.guns
16712,16,talk.politics.guns
16713,16,talk.politics.guns
16714,16,talk.politics.guns
16715,16,talk.politics.guns
16716,16,talk.politics.guns
16717,16,talk.politics.guns
16718,16,talk.politics.guns
16719,16,talk.politics.guns
16720,16,talk.politics.guns
16721,16,talk.politics.guns
16722,16,talk.politics.guns
16723,16,talk.politics.guns
16724,16,talk.politics.guns
16725,16,talk.politics.guns
16726,16,talk.politics.guns
16727,16,talk.politics.guns
16728,16,talk.politics.guns
16729,16,talk.politics.guns
16730,16,talk.politics.guns
16731,16,talk.politics.guns
16732,16,talk.politics.guns
16733,16,talk.politics.guns
16734,16,talk.politics.guns
16735,16,talk.politics.guns
16736,16,talk.politics.guns
16737,16,talk.politics.guns
16738,16,talk.politics.guns
16739,16,talk.politics.guns
16740,16,talk.politics.guns
16741,16,talk.politics.guns
16742,16,talk.politics.guns
16743,16,talk.politics.guns
16744,16,talk.politics.guns
16745,16,talk.politics.guns
16746,16,talk.politics.guns
16747,16,talk.politics.guns
16748,16,talk.politics.guns
16749,16,talk.politics.guns
16750,16,talk.politics.guns
16751,16,talk.politics.guns
16752,16,talk.politics.guns
16753,16,talk.politics.guns
16754,16,talk.politics.guns
16755,16,talk.politics.guns
16756,16,talk.politics.guns
16757,16,talk.politics.guns
16758,16,talk.politics.guns
16759,16,talk.politics.guns
16760,16,talk.politics.guns
16761,16,talk.politics.guns
16762,16,talk.politics.guns
16763,16,talk.politics.guns
16764,16,talk.politics.guns
16765,16,talk.politics.guns
16766,16,talk.politics.guns
16767,16,talk.politics.guns
16768,16,talk.politics.guns
16769,16,talk.politics.guns
16770,16,talk.politics.guns
16771,16,talk.politics.guns
16772,16,talk.politics.guns
16773,16,talk.politics.guns
16774,16,talk.politics.guns
16775,16,talk.politics.guns
16776,16,talk.politics.guns
16777,16,talk.politics.guns
16778,16,talk.politics.guns
16779,16,talk.politics.guns
16780,16,talk.politics.guns
16781,16,talk.politics.guns
16782,16,talk.politics.guns
16783,16,talk.politics.guns
16784,16,talk.politics.guns
16785,16,talk.politics.guns
16786,16,talk.politics.guns
16787,16,talk.politics.guns
16788,16,talk.politics.guns
16789,16,talk.politics.guns
16790,16,talk.politics.guns
16791,16,talk.politics.guns
16792,16,talk.politics.guns
16793,16,talk.politics.guns
16794,16,talk.politics.guns
16795,16,talk.politics.guns
16796,16,talk.politics.guns
16797,16,talk.politics.guns
16798,16,talk.politics.guns
16799,16,talk.politics.guns
16800,16,talk.politics.guns
16801,16,talk.politics.guns
16802,16,talk.politics.guns
16803,16,talk.politics.guns
16804,16,talk.politics.guns
16805,16,talk.politics.guns
16806,16,talk.politics.guns
16807,16,talk.politics.guns
16808,16,talk.politics.guns
16809,16,talk.politics.guns
16810,16,talk.politics.guns
16811,16,talk.politics.guns
16812,16,talk.politics.guns
16813,16,talk.politics.guns
16814,16,talk.politics.guns
16815,16,talk.politics.guns
16816,16,talk.politics.guns
16817,16,talk.politics.guns
16818,16,talk.politics.guns
16819,16,talk.politics.guns
16820,16,talk.politics.guns
16821,16,talk.politics.guns
16822,16,talk.politics.guns
16823,16,talk.politics.guns
16824,16,talk.politics.guns
16825,16,talk.politics.guns
16826,16,talk.politics.guns
16827,16,talk.politics.guns
16828,16,talk.politics.guns
16829,16,talk.politics.guns
16830,16,talk.politics.guns
16831,16,talk.politics.guns
16832,16,talk.politics.guns
16833,16,talk.politics.guns
16834,16,talk.politics.guns
16835,16,talk.politics.guns
16836,16,talk.politics.guns
16837,16,talk.politics.guns
16838,16,talk.politics.guns
16839,16,talk.politics.guns
16840,16,talk.politics.guns
16841,16,talk.politics.guns
16842,16,talk.politics.guns
16843,16,talk.politics.guns
16844,16,talk.politics.guns
16845,16,talk.politics.guns
16846,16,talk.politics.guns
16847,16,talk.politics.guns
16848,16,talk.politics.guns
16849,16,talk.politics.guns
16850,16,talk.politics.guns
16851,16,talk.politics.guns
16852,16,talk.politics.guns
16853,16,talk.politics.guns
16854,16,talk.politics.guns
16855,16,talk.politics.guns
16856,16,talk.politics.guns
16857,16,talk.politics.guns
16858,16,talk.politics.guns
16859,16,talk.politics.guns
16860,16,talk.politics.guns
16861,16,talk.politics.guns
16862,16,talk.politics.guns
16863,16,talk.politics.guns
16864,16,talk.politics.guns
16865,16,talk.politics.guns
16866,16,talk.politics.guns
16867,16,talk.politics.guns
16868,16,talk.politics.guns
16869,16,talk.politics.guns
16870,16,talk.politics.guns
16871,16,talk.politics.guns
16872,16,talk.politics.guns
16873,16,talk.politics.guns
16874,16,talk.politics.guns
16875,16,talk.politics.guns
16876,16,talk.politics.guns
16877,16,talk.politics.guns
16878,16,talk.politics.guns
16879,16,talk.politics.guns
16880,16,talk.politics.guns
16881,16,talk.politics.guns
16882,16,talk.politics.guns
16883,16,talk.politics.guns
16884,16,talk.politics.guns
16885,16,talk.politics.guns
16886,16,talk.politics.guns
16887,16,talk.politics.guns
16888,16,talk.politics.guns
16889,16,talk.politics.guns
16890,16,talk.politics.guns
16891,16,talk.politics.guns
16892,16,talk.politics.guns
16893,16,talk.politics.guns
16894,16,talk.politics.guns
16895,16,talk.politics.guns
16896,16,talk.politics.guns
16897,16,talk.politics.guns
16898,16,talk.politics.guns
16899,16,talk.politics.guns
16900,16,talk.politics.guns
16901,16,talk.politics.guns
16902,16,talk.politics.guns
16903,16,talk.politics.guns
16904,16,talk.politics.guns
16905,16,talk.politics.guns
16906,16,talk.politics.guns
16907,16,talk.politics.guns
16908,16,talk.politics.guns
16909,16,talk.politics.guns
16910,16,talk.politics.guns
16911,16,talk.politics.guns
16912,16,talk.politics.guns
16913,16,talk.politics.guns
16914,16,talk.politics.guns
16915,16,talk.politics.guns
16916,16,talk.politics.guns
16917,16,talk.politics.guns
16918,16,talk.politics.guns
16919,16,talk.politics.guns
16920,16,talk.politics.guns
16921,16,talk.politics.guns
16922,16,talk.politics.guns
16923,16,talk.politics.guns
16924,16,talk.politics.guns
16925,16,talk.politics.guns
16926,16,talk.politics.guns
16927,16,talk.politics.guns
16928,16,talk.politics.guns
16929,16,talk.politics.guns
16930,16,talk.politics.guns
16931,16,talk.politics.guns
16932,16,talk.politics.guns
16933,16,talk.politics.guns
16934,16,talk.politics.guns
16935,16,talk.politics.guns
16936,16,talk.politics.guns
16937,16,talk.politics.guns
16938,16,talk.politics.guns
16939,16,talk.politics.guns
16940,16,talk.politics.guns
16941,16,talk.politics.guns
16942,16,talk.politics.guns
16943,16,talk.politics.guns
16944,16,talk.politics.guns
16945,16,talk.politics.guns
16946,16,talk.politics.guns
16947,16,talk.politics.guns
16948,16,talk.politics.guns
16949,16,talk.politics.guns
16950,16,talk.politics.guns
16951,16,talk.politics.guns
16952,16,talk.politics.guns
16953,16,talk.politics.guns
16954,16,talk.politics.guns
16955,16,talk.politics.guns
16956,16,talk.politics.guns
16957,16,talk.politics.guns
16958,16,talk.politics.guns
16959,16,talk.politics.guns
16960,16,talk.politics.guns
16961,16,talk.politics.guns
16962,16,talk.politics.guns
16963,16,talk.politics.guns
16964,16,talk.politics.guns
16965,16,talk.politics.guns
16966,16,talk.politics.guns
16967,16,talk.politics.guns
16968,16,talk.politics.guns
16969,16,talk.politics.guns
16970,16,talk.politics.guns
16971,16,talk.politics.guns
16972,16,talk.politics.guns
16973,16,talk.politics.guns
16974,16,talk.politics.guns
16975,16,talk.politics.guns
16976,16,talk.politics.guns
16977,16,talk.politics.guns
16978,16,talk.politics.guns
16979,16,talk.politics.guns
16980,16,talk.politics.guns
16981,16,talk.politics.guns
16982,16,talk.politics.guns
16983,16,talk.politics.guns
16984,16,talk.politics.guns
16985,16,talk.politics.guns
16986,16,talk.politics.guns
16987,16,talk.politics.guns
16988,16,talk.politics.guns
16989,16,talk.politics.guns
16990,16,talk.politics.guns
16991,16,talk.politics.guns
16992,16,talk.politics.guns
16993,16,talk.politics.guns
16994,16,talk.politics.guns
16995,16,talk.politics.guns
16996,16,talk.politics.guns
16997,17,talk.politics.mideast
16998,17,talk.politics.mideast
16999,17,talk.politics.mideast
17000,17,talk.politics.mideast
17001,17,talk.politics.mideast
17002,17,talk.politics.mideast
17003,17,talk.politics.mideast
17004,17,talk.politics.mideast
17005,17,talk.politics.mideast
17006,17,talk.politics.mideast
17007,17,talk.politics.mideast
17008,17,talk.politics.mideast
17009,17,talk.politics.mideast
17010,17,talk.politics.mideast
17011,17,talk.politics.mideast
17012,17,talk.politics.mideast
17013,17,talk.politics.mideast
17014,17,talk.politics.mideast
17015,17,talk.politics.mideast
17016,17,talk.politics.mideast
17017,17,talk.politics.mideast
17018,17,talk.politics.mideast
17019,17,talk.politics.mideast
17020,17,talk.politics.mideast
17021,17,talk.politics.mideast
17022,17,talk.politics.mideast
17023,17,talk.politics.mideast
17024,17,talk.politics.mideast
17025,17,talk.politics.mideast
17026,17,talk.politics.mideast
17027,17,talk.politics.mideast
17028,17,talk.politics.mideast
17029,17,talk.politics.mideast
17030,17,talk.politics.mideast
17031,17,talk.politics.mideast
17032,17,talk.politics.mideast
17033,17,talk.politics.mideast
17034,17,talk.politics.mideast
17035,17,talk.politics.mideast
17036,17,talk.politics.mideast
17037,17,talk.politics.mideast
17038,17,talk.politics.mideast
17039,17,talk.politics.mideast
17040,17,talk.politics.mideast
17041,17,talk.politics.mideast
17042,17,talk.politics.mideast
17043,17,talk.politics.mideast
17044,17,talk.politics.mideast
17045,17,talk.politics.mideast
17046,17,talk.politics.mideast
17047,17,talk.politics.mideast
17048,17,talk.politics.mideast
17049,17,talk.politics.mideast
17050,17,talk.politics.mideast
17051,17,talk.politics.mideast
17052,17,talk.politics.mideast
17053,17,talk.politics.mideast
17054,17,talk.politics.mideast
17055,17,talk.politics.mideast
17056,17,talk.politics.mideast
17057,17,talk.politics.mideast
17058,17,talk.politics.mideast
17059,17,talk.politics.mideast
17060,17,talk.politics.mideast
17061,17,talk.politics.mideast
17062,17,talk.politics.mideast
17063,17,talk.politics.mideast
17064,17,talk.politics.mideast
17065,17,talk.politics.mideast
17066,17,talk.politics.mideast
17067,17,talk.politics.mideast
17068,17,talk.politics.mideast
17069,17,talk.politics.mideast
17070,17,talk.politics.mideast
17071,17,talk.politics.mideast
17072,17,talk.politics.mideast
17073,17,talk.politics.mideast
17074,17,talk.politics.mideast
17075,17,talk.politics.mideast
17076,17,talk.politics.mideast
17077,17,talk.politics.mideast
17078,17,talk.politics.mideast
17079,17,talk.politics.mideast
17080,17,talk.politics.mideast
17081,17,talk.politics.mideast
17082,17,talk.politics.mideast
17083,17,talk.politics.mideast
17084,17,talk.politics.mideast
17085,17,talk.politics.mideast
17086,17,talk.politics.mideast
17087,17,talk.politics.mideast
17088,17,talk.politics.mideast
17089,17,talk.politics.mideast
17090,17,talk.politics.mideast
17091,17,talk.politics.mideast
17092,17,talk.politics.mideast
17093,17,talk.politics.mideast
17094,17,talk.politics.mideast
17095,17,talk.politics.mideast
17096,17,talk.politics.mideast
17097,17,talk.politics.mideast
17098,17,talk.politics.mideast
17099,17,talk.politics.mideast
17100,17,talk.politics.mideast
17101,17,talk.politics.mideast
17102,17,talk.politics.mideast
17103,17,talk.politics.mideast
17104,17,talk.politics.mideast
17105,17,talk.politics.mideast
17106,17,talk.politics.mideast
17107,17,talk.politics.mideast
17108,17,talk.politics.mideast
17109,17,talk.politics.mideast
17110,17,talk.politics.mideast
17111,17,talk.politics.mideast
17112,17,talk.politics.mideast
17113,17,talk.politics.mideast
17114,17,talk.politics.mideast
17115,17,talk.politics.mideast
17116,17,talk.politics.mideast
17117,17,talk.politics.mideast
17118,17,talk.politics.mideast
17119,17,talk.politics.mideast
17120,17,talk.politics.mideast
17121,17,talk.politics.mideast
17122,17,talk.politics.mideast
17123,17,talk.politics.mideast
17124,17,talk.politics.mideast
17125,17,talk.politics.mideast
17126,17,talk.politics.mideast
17127,17,talk.politics.mideast
17128,17,talk.politics.mideast
17129,17,talk.politics.mideast
17130,17,talk.politics.mideast
17131,17,talk.politics.mideast
17132,17,talk.politics.mideast
17133,17,talk.politics.mideast
17134,17,talk.politics.mideast
17135,17,talk.politics.mideast
17136,17,talk.politics.mideast
17137,17,talk.politics.mideast
17138,17,talk.politics.mideast
17139,17,talk.politics.mideast
17140,17,talk.politics.mideast
17141,17,talk.politics.mideast
17142,17,talk.politics.mideast
17143,17,talk.politics.mideast
17144,17,talk.politics.mideast
17145,17,talk.politics.mideast
17146,17,talk.politics.mideast
17147,17,talk.politics.mideast
17148,17,talk.politics.mideast
17149,17,talk.politics.mideast
17150,17,talk.politics.mideast
17151,17,talk.politics.mideast
17152,17,talk.politics.mideast
17153,17,talk.politics.mideast
17154,17,talk.politics.mideast
17155,17,talk.politics.mideast
17156,17,talk.politics.mideast
17157,17,talk.politics.mideast
17158,17,talk.politics.mideast
17159,17,talk.politics.mideast
17160,17,talk.politics.mideast
17161,17,talk.politics.mideast
17162,17,talk.politics.mideast
17163,17,talk.politics.mideast
17164,17,talk.politics.mideast
17165,17,talk.politics.mideast
17166,17,talk.politics.mideast
17167,17,talk.politics.mideast
17168,17,talk.politics.mideast
17169,17,talk.politics.mideast
17170,17,talk.politics.mideast
17171,17,talk.politics.mideast
17172,17,talk.politics.mideast
17173,17,talk.politics.mideast
17174,17,talk.politics.mideast
17175,17,talk.politics.mideast
17176,17,talk.politics.mideast
17177,17,talk.politics.mideast
17178,17,talk.politics.mideast
17179,17,talk.politics.mideast
17180,17,talk.politics.mideast
17181,17,talk.politics.mideast
17182,17,talk.politics.mideast
17183,17,talk.politics.mideast
17184,17,talk.politics.mideast
17185,17,talk.politics.mideast
17186,17,talk.politics.mideast
17187,17,talk.politics.mideast
17188,17,talk.politics.mideast
17189,17,talk.politics.mideast
17190,17,talk.politics.mideast
17191,17,talk.politics.mideast
17192,17,talk.politics.mideast
17193,17,talk.politics.mideast
17194,17,talk.politics.mideast
17195,17,talk.politics.mideast
17196,17,talk.politics.mideast
17197,17,talk.politics.mideast
17198,17,talk.politics.mideast
17199,17,talk.politics.mideast
17200,17,talk.politics.mideast
17201,17,talk.politics.mideast
17202,17,talk.politics.mideast
17203,17,talk.politics.mideast
17204,17,talk.politics.mideast
17205,17,talk.politics.mideast
17206,17,talk.politics.mideast
17207,17,talk.politics.mideast
17208,17,talk.politics.mideast
17209,17,talk.politics.mideast
17210,17,talk.politics.mideast
17211,17,talk.politics.mideast
17212,17,talk.politics.mideast
17213,17,talk.politics.mideast
17214,17,talk.politics.mideast
17215,17,talk.politics.mideast
17216,17,talk.politics.mideast
17217,17,talk.politics.mideast
17218,17,talk.politics.mideast
17219,17,talk.politics.mideast
17220,17,talk.politics.mideast
17221,17,talk.politics.mideast
17222,17,talk.politics.mideast
17223,17,talk.politics.mideast
17224,17,talk.politics.mideast
17225,17,talk.politics.mideast
17226,17,talk.politics.mideast
17227,17,talk.politics.mideast
17228,17,talk.politics.mideast
17229,17,talk.politics.mideast
17230,17,talk.politics.mideast
17231,17,talk.politics.mideast
17232,17,talk.politics.mideast
17233,17,talk.politics.mideast
17234,17,talk.politics.mideast
17235,17,talk.politics.mideast
17236,17,talk.politics.mideast
17237,17,talk.politics.mideast
17238,17,talk.politics.mideast
17239,17,talk.politics.mideast
17240,17,talk.politics.mideast
17241,17,talk.politics.mideast
17242,17,talk.politics.mideast
17243,17,talk.politics.mideast
17244,17,talk.politics.mideast
17245,17,talk.politics.mideast
17246,17,talk.politics.mideast
17247,17,talk.politics.mideast
17248,17,talk.politics.mideast
17249,17,talk.politics.mideast
17250,17,talk.politics.mideast
17251,17,talk.politics.mideast
17252,17,talk.politics.mideast
17253,17,talk.politics.mideast
17254,17,talk.politics.mideast
17255,17,talk.politics.mideast
17256,17,talk.politics.mideast
17257,17,talk.politics.mideast
17258,17,talk.politics.mideast
17259,17,talk.politics.mideast
17260,17,talk.politics.mideast
17261,17,talk.politics.mideast
17262,17,talk.politics.mideast
17263,17,talk.politics.mideast
17264,17,talk.politics.mideast
17265,17,talk.politics.mideast
17266,17,talk.politics.mideast
17267,17,talk.politics.mideast
17268,17,talk.politics.mideast
17269,17,talk.politics.mideast
17270,17,talk.politics.mideast
17271,17,talk.politics.mideast
17272,17,talk.politics.mideast
17273,17,talk.politics.mideast
17274,17,talk.politics.mideast
17275,17,talk.politics.mideast
17276,17,talk.politics.mideast
17277,17,talk.politics.mideast
17278,17,talk.politics.mideast
17279,17,talk.politics.mideast
17280,17,talk.politics.mideast
17281,17,talk.politics.mideast
17282,17,talk.politics.mideast
17283,17,talk.politics.mideast
17284,17,talk.politics.mideast
17285,17,talk.politics.mideast
17286,17,talk.politics.mideast
17287,17,talk.politics.mideast
17288,17,talk.politics.mideast
17289,17,talk.politics.mideast
17290,17,talk.politics.mideast
17291,17,talk.politics.mideast
17292,17,talk.politics.mideast
17293,17,talk.politics.mideast
17294,17,talk.politics.mideast
17295,17,talk.politics.mideast
17296,17,talk.politics.mideast
17297,17,talk.politics.mideast
17298,17,talk.politics.mideast
17299,17,talk.politics.mideast
17300,17,talk.politics.mideast
17301,17,talk.politics.mideast
17302,17,talk.politics.mideast
17303,17,talk.politics.mideast
17304,17,talk.politics.mideast
17305,17,talk.politics.mideast
17306,17,talk.politics.mideast
17307,17,talk.politics.mideast
17308,17,talk.politics.mideast
17309,17,talk.politics.mideast
17310,17,talk.politics.mideast
17311,17,talk.politics.mideast
17312,17,talk.politics.mideast
17313,17,talk.politics.mideast
17314,17,talk.politics.mideast
17315,17,talk.politics.mideast
17316,17,talk.politics.mideast
17317,17,talk.politics.mideast
17318,17,talk.politics.mideast
17319,17,talk.politics.mideast
17320,17,talk.politics.mideast
17321,17,talk.politics.mideast
17322,17,talk.politics.mideast
17323,17,talk.politics.mideast
17324,17,talk.politics.mideast
17325,17,talk.politics.mideast
17326,17,talk.politics.mideast
17327,17,talk.politics.mideast
17328,17,talk.politics.mideast
17329,17,talk.politics.mideast
17330,17,talk.politics.mideast
17331,17,talk.politics.mideast
17332,17,talk.politics.mideast
17333,17,talk.politics.mideast
17334,17,talk.politics.mideast
17335,17,talk.politics.mideast
17336,17,talk.politics.mideast
17337,17,talk.politics.mideast
17338,17,talk.politics.mideast
17339,17,talk.politics.mideast
17340,17,talk.politics.mideast
17341,17,talk.politics.mideast
17342,17,talk.politics.mideast
17343,17,talk.politics.mideast
17344,17,talk.politics.mideast
17345,17,talk.politics.mideast
17346,17,talk.politics.mideast
17347,17,talk.politics.mideast
17348,17,talk.politics.mideast
17349,17,talk.politics.mideast
17350,17,talk.politics.mideast
17351,17,talk.politics.mideast
17352,17,talk.politics.mideast
17353,17,talk.politics.mideast
17354,17,talk.politics.mideast
17355,17,talk.politics.mideast
17356,17,talk.politics.mideast
17357,17,talk.politics.mideast
17358,17,talk.politics.mideast
17359,17,talk.politics.mideast
17360,17,talk.politics.mideast
17361,17,talk.politics.mideast
17362,17,talk.politics.mideast
17363,17,talk.politics.mideast
17364,17,talk.politics.mideast
17365,17,talk.politics.mideast
17366,17,talk.politics.mideast
17367,17,talk.politics.mideast
17368,17,talk.politics.mideast
17369,17,talk.politics.mideast
17370,17,talk.politics.mideast
17371,17,talk.politics.mideast
17372,17,talk.politics.mideast
17373,17,talk.politics.mideast
17374,17,talk.politics.mideast
17375,17,talk.politics.mideast
17376,17,talk.politics.mideast
17377,17,talk.politics.mideast
17378,17,talk.politics.mideast
17379,17,talk.politics.mideast
17380,17,talk.politics.mideast
17381,17,talk.politics.mideast
17382,17,talk.politics.mideast
17383,17,talk.politics.mideast
17384,17,talk.politics.mideast
17385,17,talk.politics.mideast
17386,17,talk.politics.mideast
17387,17,talk.politics.mideast
17388,17,talk.politics.mideast
17389,17,talk.politics.mideast
17390,17,talk.politics.mideast
17391,17,talk.politics.mideast
17392,17,talk.politics.mideast
17393,17,talk.politics.mideast
17394,17,talk.politics.mideast
17395,17,talk.politics.mideast
17396,17,talk.politics.mideast
17397,17,talk.politics.mideast
17398,17,talk.politics.mideast
17399,17,talk.politics.mideast
17400,17,talk.politics.mideast
17401,17,talk.politics.mideast
17402,17,talk.politics.mideast
17403,17,talk.politics.mideast
17404,17,talk.politics.mideast
17405,17,talk.politics.mideast
17406,17,talk.politics.mideast
17407,17,talk.politics.mideast
17408,17,talk.politics.mideast
17409,17,talk.politics.mideast
17410,17,talk.politics.mideast
17411,17,talk.politics.mideast
17412,17,talk.politics.mideast
17413,17,talk.politics.mideast
17414,17,talk.politics.mideast
17415,17,talk.politics.mideast
17416,17,talk.politics.mideast
17417,17,talk.politics.mideast
